study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB11841	ERP013257	SAMEA103936827	ERS1625995	ERX1961661	ERR1901290	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	112706	56545068	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-132	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-132	12505157;15841582	9dd324b63d7bf158cfc3c1e7d60af2cd;26a25af4c6214e9c54f84d549c835b2e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901290/ERR1901290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901290/ERR1901290_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/000/ERR1901290/ERR1901290_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/000/ERR1901290/ERR1901290_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901290/ERR1901290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901290/ERR1901290_2.fastq.gz	12802625;16224897	2d901d1d5f05e796f6c16571c728f6a2;7cc8adb3edc9f502c8f23e6bdca91803	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/229_S98_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/229_S98_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/229_S98_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/229_S98_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/229_S98_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/229_S98_L001_R2_001.fastq.gz	FASTQ;FASTQ	34803626	ee3cbf24cda040aa5329f8f825b0ce4b	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901290	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/000/ERR1901290	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901290				229		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936828	ERS1625996	ERX1961662	ERR1901291	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	125096	62757307	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-133	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-133	13491667;17532596	188f46b8ec3ac692feaed2683dee9051;e20807026303d97362777e814b7d8ceb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901291/ERR1901291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901291/ERR1901291_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/001/ERR1901291/ERR1901291_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/001/ERR1901291/ERR1901291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901291/ERR1901291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901291/ERR1901291_2.fastq.gz	13816230;17953302	1af4c5d01f36bac6f67c97148717b9d1;0503cf56f390081e4af59157d9e67ce9	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/230_S99_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/230_S99_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/230_S99_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/230_S99_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/230_S99_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/230_S99_L001_R2_001.fastq.gz	FASTQ;FASTQ	38496985	1d8e0769b1c2bb9a1c048cdad293ef3d	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901291	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/001/ERR1901291	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901291				230		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936829	ERS1625997	ERX1961663	ERR1901292	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	113513	56946331	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-134	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-134	12452743;16219760	4f9191f7275e2464113aa106bb2615d5;e32f0df4a3c634d2462dec0bb193793f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901292/ERR1901292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901292/ERR1901292_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/002/ERR1901292/ERR1901292_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/002/ERR1901292/ERR1901292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901292/ERR1901292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901292/ERR1901292_2.fastq.gz	12758707;16612594	0421499521dc6a47ca6828083d66cc11;1d0cd713258b9c0a23fda54ba41f3760	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/231_S100_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/231_S100_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/231_S100_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/231_S100_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/231_S100_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/231_S100_L001_R2_001.fastq.gz	FASTQ;FASTQ	35338018	cff6e630bd64db5ef42c78cad36e4c84	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901292	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/002/ERR1901292	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901292				231		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936830	ERS1625998	ERX1961664	ERR1901293	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	120692	60548287	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-135	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-135	13321342;17212387	5443eafc11b9da852d840eed14bf14cd;b87a746702209264c7d076b4eb7f5dc2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901293/ERR1901293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901293/ERR1901293_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/003/ERR1901293/ERR1901293_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/003/ERR1901293/ERR1901293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901293/ERR1901293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901293/ERR1901293_2.fastq.gz	13639849;17625332	f5ee646154114653f943c65005a4a9c5;339ed83e88e3204abd6e8801b00f0024	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/232_S101_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/232_S101_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/232_S101_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/232_S101_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/232_S101_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/232_S101_L001_R2_001.fastq.gz	FASTQ;FASTQ	37529022	f03ce614b85564781e34382746d80afa	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901293	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/003/ERR1901293	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901293				232		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936831	ERS1625999	ERX1961665	ERR1901294	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	103279	51811372	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-136	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-136	11135963;14850836	3156e1f07eb591e317749b66e93ff1ef;e97bd1e2165b361991936508b233f729	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901294/ERR1901294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901294/ERR1901294_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/004/ERR1901294/ERR1901294_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/004/ERR1901294/ERR1901294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901294/ERR1901294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901294/ERR1901294_2.fastq.gz	11413892;15209782	2faf3bafa7dc77671159932523490ca7;71eded99f77f4fddf5a53410e53c6ec4	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/233_S102_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/233_S102_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/233_S102_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/233_S102_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/233_S102_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/233_S102_L001_R2_001.fastq.gz	FASTQ;FASTQ	32173063	ae7f6b6459e38c4d566d029651e76454	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901294	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/004/ERR1901294	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901294				233		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936832	ERS1626000	ERX1961666	ERR1901295	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	56065	28126529	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-137	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-137	5802002;7374273	1bf88dbd65cd04cb260262713ff21790;62a7b17635d0d5dc49e39384f50b53fa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901295/ERR1901295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901295/ERR1901295_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/005/ERR1901295/ERR1901295_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/005/ERR1901295/ERR1901295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901295/ERR1901295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901295/ERR1901295_2.fastq.gz	5963606;7573293	3201ab69578d1f9afff809d1cdeb28e7;40bda0758b69106126eabc726f2f1057	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/234_S103_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/234_S103_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/234_S103_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/234_S103_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/234_S103_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/234_S103_L001_R2_001.fastq.gz	FASTQ;FASTQ	17080265	f759ad0bcbc02ae03aa19f8533d442e7	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901295	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/005/ERR1901295	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901295				234		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936833	ERS1626001	ERX1961667	ERR1901296	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	71867	36053476	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-138	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-138	7444212;9743969	9572387931cbb3bf4d7c8f62da66e959;4eed9545acd0a07bc889ad708aed2c03	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901296/ERR1901296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901296/ERR1901296_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/006/ERR1901296/ERR1901296_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/006/ERR1901296/ERR1901296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901296/ERR1901296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901296/ERR1901296_2.fastq.gz	7648676;9996145	15194a376ce2ffdba12718ee983745b6;129c4f0981b0ee99cab33280fd3414b8	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/235_S104_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/235_S104_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/235_S104_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/235_S104_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/235_S104_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/235_S104_L001_R2_001.fastq.gz	FASTQ;FASTQ	22077712	fed363bb07e9f0d0299de35a09fac093	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901296	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/006/ERR1901296	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901296				235		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936834	ERS1626002	ERX1961668	ERR1901297	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	79722	39994112	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-139	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-139	8261979;10985633	ef6078ffca053700b3ffc7efbcd0cce6;9b44b886060d61347fe34dd43ae15e8c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901297/ERR1901297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901297/ERR1901297_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/007/ERR1901297/ERR1901297_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/007/ERR1901297/ERR1901297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901297/ERR1901297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901297/ERR1901297_2.fastq.gz	8487302;11266214	0186da00116c3b8204948c1180aba760;35316128ff1285d680b7b30b1cf69e00	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/236_S105_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/236_S105_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/236_S105_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/236_S105_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/236_S105_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/236_S105_L001_R2_001.fastq.gz	FASTQ;FASTQ	24430961	09821d4447e4fa50b536f3730e8ba738	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901297	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/007/ERR1901297	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901297				236		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936835	ERS1626003	ERX1961669	ERR1901298	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	107432	53896409	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-140	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-140	11769140;14782657	87f79df656394d127c4bd3807b15f623;19723f9277fa6a1d4ca89601ea4cc230	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901298/ERR1901298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901298/ERR1901298_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/008/ERR1901298/ERR1901298_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/008/ERR1901298/ERR1901298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901298/ERR1901298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901298/ERR1901298_2.fastq.gz	12063306;15150984	c567caef7f3ae0ffc75fd7277a989ff7;d091c83ec35d59ff37eb2f0757603136	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/237_S106_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/237_S106_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/237_S106_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/237_S106_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/237_S106_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/237_S106_L001_R2_001.fastq.gz	FASTQ;FASTQ	33216042	27afd93b61d6d88fbb4ebde8e1fc70b6	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901298	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/008/ERR1901298	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901298				237		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936836	ERS1626004	ERX1961670	ERR1901299	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	73774	37008537	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-141	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:542-141	8842150;10748042	3c4a4559266e6ac8fdb7d5edba1230f7;f184a8ae41045fe2d40945b17a46953e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901299/ERR1901299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901299/ERR1901299_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/009/ERR1901299/ERR1901299_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/009/ERR1901299/ERR1901299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901299/ERR1901299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901299/ERR1901299_2.fastq.gz	9056532;11015240	42f09d0964e56166e76ca9df96d846cb;2feed576e830621ec4c5c8cc4f2143bd	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/242_S111_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/242_S111_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/242_S111_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/242_S111_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/242_S111_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/242_S111_L001_R2_001.fastq.gz	FASTQ;FASTQ	23576509	6edbd0446d940226f72580850404b395	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901299	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/009/ERR1901299	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901299				242		UC-FMT-study	0	2017-03-28
